 (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (nsecond),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (cycle/second),DRAM Throughput (%),Elapsed Cycles (cycle),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (cycle/second),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Waves Per SM ()
"",f64,ALP,20,8,query_multi_column,3,102400,stateful,5,20,3,stateful_branchless,1,1,31.12,64.82,16,32,24,24,"(64, 1, 1)",64,84.55,1024,3683296,0,10232852314.88,2.92,8484452,CachePreferNone,"(25600, 1, 1)",25600,14,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T1, bool *)",40.40,66.98,66.98,63,32768,0,8423713.85,2296277935.12,32,66.67,1638400,24.24
"",f64,ALP,20,8,query_multi_column,4,102400,stateful,1,20,3,stateful_branchless,1,1,23.26,48.46,12,32,24,24,"(64, 1, 1)",64,83.78,1024,4944832,0,10243790688.95,2.90,11413642,CachePreferNone,"(25600, 1, 1)",25600,15,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T1, bool *)",40.62,67.64,67.64,80,32768,0,11324858.45,2301401038.50,24,50,1638400,32.32
"",f64,ALP,20,8,query_multi_column,4,102400,stateful,2,20,3,stateful_branchless,1,1,23.25,48.45,12,32,24,24,"(64, 1, 1)",64,83.85,1024,4945312,0,10235523259.20,2.91,11403458,CachePreferNone,"(25600, 1, 1)",25600,16,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T1, bool *)",40.65,67.67,67.67,80,32768,0,11323659.24,2299394389.41,24,50,1638400,32.32
"",f64,ALP,20,8,query_multi_column,4,102400,stateful,3,20,3,stateful_branchless,1,1,23.26,48.46,12,32,24,24,"(64, 1, 1)",64,83.81,1024,4898048,0,10214446244.71,2.93,11399554,CachePreferNone,"(25600, 1, 1)",25600,17,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T1, bool *)",40.64,68.13,68.13,80,32768,0,11327342.62,2322420142.34,24,50,1638400,32.32
"",f64,ALP,20,8,query_multi_column,4,102400,stateful,4,20,3,stateful_branchless,1,1,23.26,48.45,12,32,24,24,"(64, 1, 1)",64,83.85,1024,4920768,0,10216837696.88,2.92,11401089,CachePreferNone,"(25600, 1, 1)",25600,18,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T1, bool *)",40.64,67.95,67.95,80,32768,0,11325979.09,2310710611.30,24,50,1638400,32.32
"",f64,ALP,20,8,query_multi_column,4,102400,stateful,5,20,3,stateful_branchless,1,1,23.25,48.45,12,32,24,24,"(64, 1, 1)",64,83.79,1024,4889216,0,10236091839.67,2.93,11401827,CachePreferNone,"(25600, 1, 1)",25600,19,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T1, bool *)",40.62,68.10,68.10,80,32768,0,11325275.76,2327351869.91,24,50,1638400,32.32
"",f64,ALP,20,8,query_multi_column,5,102400,stateful,1,20,3,stateful_branchless,1,1,19.35,40.31,10,32,24,24,"(64, 1, 1)",64,80.01,1024,6433152,0,10228317316.30,2.79,14930510,CachePreferNone,"(25600, 1, 1)",25600,20,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",39.44,66.15,66.15,96,32768,0,14832674.50,2315378993.07,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,5,102400,stateful,2,20,3,stateful_branchless,1,1,19.34,40.30,10,32,24,24,"(64, 1, 1)",64,80.01,1024,6427424,0,10237293198.64,2.79,14934110,CachePreferNone,"(25600, 1, 1)",25600,21,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",39.44,66.14,66.14,96,32768,0,14831419.64,2317494484.05,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,5,102400,stateful,3,20,3,stateful_branchless,1,1,19.35,40.32,10,32,24,24,"(64, 1, 1)",64,80.04,1024,6423168,0,10240290149.66,2.80,14931711,CachePreferNone,"(25600, 1, 1)",25600,22,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",39.45,66.18,66.18,96,32768,0,14833463.05,2318297191.25,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,5,102400,stateful,4,20,3,stateful_branchless,1,1,19.35,40.32,10,32,24,24,"(64, 1, 1)",64,79.91,1024,6431328,0,10241905870.76,2.79,14957217,CachePreferNone,"(25600, 1, 1)",25600,23,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",39.38,66.08,66.08,96,32768,0,14827982.23,2318949704.74,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,5,102400,stateful,5,20,3,stateful_branchless,1,1,19.35,40.31,10,32,24,24,"(64, 1, 1)",64,79.97,1024,6431904,0,10155256048.60,2.81,14907267,CachePreferNone,"(25600, 1, 1)",25600,24,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",39.42,66.49,66.49,96,32768,0,14840895.26,2316569971.61,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,6,102400,stateful,1,20,3,stateful_branchless,1,1,15.47,32.23,8,16,24,24,"(64, 1, 1)",64,74.47,1024,8275904,0,10183294537.97,2.61,19229264,CachePreferNone,"(25600, 1, 1)",25600,25,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",35.85,60.30,60.30,118,16384,0,19140156.42,2320425841.09,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,stateful,2,20,3,stateful_branchless,1,1,15.48,32.24,8,16,24,24,"(64, 1, 1)",64,74.42,1024,8218336,0,10243272604.09,2.62,19221126,CachePreferNone,"(25600, 1, 1)",25600,26,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",35.82,60.36,60.36,118,16384,0,19145010.97,2338106217.61,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,stateful,3,20,3,stateful_branchless,1,1,15.47,32.23,8,16,24,24,"(64, 1, 1)",64,74.43,1024,8264768,0,10249796727.51,2.61,19264757,CachePreferNone,"(25600, 1, 1)",25600,27,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",35.83,60.06,60.06,118,16384,0,19136049.17,2324952476.99,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,stateful,4,20,3,stateful_branchless,1,1,15.47,32.23,8,16,24,24,"(64, 1, 1)",64,74.43,1024,8270880,0,10194649178.81,2.62,19239094,CachePreferNone,"(25600, 1, 1)",25600,28,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",35.82,60.26,60.26,118,16384,0,19131873.86,2323143325.34,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,stateful,5,20,3,stateful_branchless,1,1,15.47,32.23,8,16,24,24,"(64, 1, 1)",64,74.38,1024,8271616,0,10181811147.91,2.62,19229892,CachePreferNone,"(25600, 1, 1)",25600,29,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",35.80,60.31,60.31,118,16384,0,19145846.88,2324123262.81,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,7,102400,stateful,1,20,3,stateful_branchless,1,1,11.63,24.23,6,16,24,24,"(64, 1, 1)",64,63.19,1024,11290688,0,10248558812.36,2.22,26420536,CachePreferNone,"(25600, 1, 1)",25600,30,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.89,50.19,50.19,130,16384,0,26293440.62,2338389446.83,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,stateful,2,20,3,stateful_branchless,1,1,11.62,24.21,6,16,24,24,"(64, 1, 1)",64,63.20,1024,11331168,0,10210127676.16,2.22,26416902,CachePreferNone,"(25600, 1, 1)",25600,31,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.89,50.19,50.19,130,16384,0,26307378.56,2329706684.55,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,stateful,3,20,3,stateful_branchless,1,1,11.63,24.22,6,16,24,24,"(64, 1, 1)",64,63.22,1024,11302176,0,10233419122.12,2.22,26407506,CachePreferNone,"(25600, 1, 1)",25600,32,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.90,50.21,50.21,130,16384,0,26317662.64,2334924265.91,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,stateful,4,20,3,stateful_branchless,1,1,11.62,24.21,6,16,24,24,"(64, 1, 1)",64,63.17,1024,11349760,0,10198150445.47,2.22,26427934,CachePreferNone,"(25600, 1, 1)",25600,33,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.89,50.16,50.16,130,16384,0,26310563.97,2326939292.11,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,stateful,5,20,3,stateful_branchless,1,1,11.62,24.21,6,16,24,24,"(64, 1, 1)",64,63.19,1024,11314208,0,10226733678.57,2.22,26419439,CachePreferNone,"(25600, 1, 1)",25600,34,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.89,50.18,50.18,130,16384,0,26315628.17,2333379853.01,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,stateful,1,20,3,stateful_branchless,1,1,11.65,24.27,6,16,24,24,"(64, 1, 1)",64,61.00,1024,13424800,0,10193976521.07,2.15,31260383,CachePreferNone,"(25600, 1, 1)",25600,35,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.45,49.74,49.74,154,16384,0,31164427.23,2328257255.23,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,stateful,2,20,3,stateful_branchless,1,1,11.65,24.27,6,16,24,24,"(64, 1, 1)",64,61.05,1024,13419264,0,10232406188.60,2.14,31309580,CachePreferNone,"(25600, 1, 1)",25600,36,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.47,49.61,49.61,154,16384,0,31147885.74,2327706360.55,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,stateful,3,20,3,stateful_branchless,1,1,11.64,24.26,6,16,24,24,"(64, 1, 1)",64,60.97,1024,13422176,0,10247494892.04,2.14,31356620,CachePreferNone,"(25600, 1, 1)",25600,37,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.43,49.54,49.54,154,16384,0,31152013.09,2330355102.88,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,stateful,4,20,3,stateful_branchless,1,1,11.65,24.26,6,16,24,24,"(64, 1, 1)",64,61.07,1024,13415136,0,10235812443.50,2.14,31308918,CachePreferNone,"(25600, 1, 1)",25600,38,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.49,49.61,49.61,154,16384,0,31141232.82,2327771319.90,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,stateful,5,20,3,stateful_branchless,1,1,11.64,24.25,6,16,24,24,"(64, 1, 1)",64,60.93,1024,13369344,0,10248152190.56,2.15,31296627,CachePreferNone,"(25600, 1, 1)",25600,39,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",29.41,49.68,49.68,154,16384,0,31175705.88,2340641645.05,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,9,102400,stateful,1,20,3,stateful_branchless,1,1,11.65,24.27,6,16,24,24,"(64, 1, 1)",64,58.50,1024,15742880,0,10241476527.80,2.05,36768249,CachePreferNone,"(25600, 1, 1)",25600,40,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",28.93,48.90,48.90,166,16384,0,36556228.88,2329456183.79,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,9,102400,stateful,2,20,3,stateful_branchless,1,1,11.65,24.27,6,16,24,24,"(64, 1, 1)",64,58.49,1024,15749984,0,10238271226.18,2.05,36773494,CachePreferNone,"(25600, 1, 1)",25600,41,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::StatefulALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPColumn<double>>, flsgpu::device::ALPColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",28.94,48.89,48.89,166,16384,0,36567982.26,2328661921.18,12,25,1638400,64.65
